Timestamp,Leeftijd,Achtergrond,GestemdePartij,GestemdePartijAnders,Ranking,Renaissance,Les Républicains,Les Écologistes,PS,PCF,Rassemblement National,Reconquête,LFI,C_partij,V0,V1,V2,V4,V5,V3,V6,V7,V8,V9,IdealCoalition,Feedback
29-4-2026 17:11:41,21-25,Master,PS,,PS > Les Écologistes > LFI > PCF > Renaissance > Les Républicains > Rassemblement National > Reconquête,-5,-5,5,5,5,-5,-5,5,Renaissance,A,B,A,B,B,A,A,A,A,B,"{""PS"":25,""Les Écologistes"":25,""LFI"":25,""PCF"":25}",
29-4-2026 17:44:54,21-25,Licence,LFI,,LFI > PCF > Les Écologistes > PS > Les Républicains > Renaissance > Rassemblement National > Reconquête,-5,-4,3,-3,5,-5,-5,4,PS,A,A,A,B,A,A,A,B,B,A,"{""Les Écologistes"":34,""LFI"":33,""PCF"":33}",C'est quoi ces coalitions LFI reconquête d'enculer 
29-4-2026 17:53:35,21-25,Licence,LFI,,LFI > PCF > Les Écologistes > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-4,-5,0,-2,1,-5,-5,3,PS,A,A,A,B,B,A,A,A,A,A,"{""LFI"":80,""PCF"":10,""Les Écologistes"":10}",Parfois proposition de choix absurde (LFI+Reconquête) 
29-4-2026 18:05:39,26-30,Licence,LFI,,LFI > Les Écologistes > PCF > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-5,-5,3,1,2,-5,-5,5,Renaissance,A,A,A,B,A,A,A,A,A,B,"{""Les Écologistes"":25,""PCF"":15,""LFI"":60}",Certaine coalition ne font pas trop de sens et il est dificile de les considérer comme lfi reconquête chose qui ne pourrait jamais arriver 
29-4-2026 18:13:11,18-20,Licence,LFI,,LFI > PCF > Les Écologistes > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-4,-5,2,-3,2,-5,-5,5,PS,A,A,B,B,A,A,A,A,A,A,"{""LFI"":75,""PCF"":10,""Les Écologistes"":15}",
29-4-2026 19:29:02,21-25,Licence,LFI,,LFI > Les Écologistes > PCF > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-3,-4,5,2,4,-5,-5,5,Renaissance,A,A,A,B,B,A,A,A,B,B,"{""Les Écologistes"":33,""PCF"":33,""LFI"":34}",
29-4-2026 19:34:55,26-30,Master,LFI,,LFI > Les Écologistes > PCF > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-4,-5,3,1,2,-5,-5,5,Renaissance,A,A,B,B,B,A,A,A,A,B,"{""LFI"":100}",
29-4-2026 21:37:56,31-40,Master,Les Écologistes,,Les Écologistes > PCF > LFI > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-2,-4,5,3,5,-5,-5,5,Renaissance,A,B,A,B,B,A,A,A,B,B,"{""Les Écologistes"":35,""PCF"":25,""LFI"":25,""PS"":15}","Défavorable à une majorité constituée par un seul parti, quelqu'il soit.
"
29-4-2026 21:57:02,31-40,Master,LFI,,LFI > Les Écologistes > PS > PCF > Renaissance > Rassemblement National > Les Républicains > Reconquête,-2,-5,3,3,2,-3,-5,4,Renaissance,A,B,A,B,B,A,A,B,B,A,"{""Les Écologistes"":30,""PS"":30,""LFI"":40}",
29-4-2026 22:31:02,21-25,Master,LFI,,Les Écologistes > LFI > PS > PCF > Renaissance > Les Républicains > Rassemblement National > Reconquête,-4,-4,5,3,1,-5,-5,5,Renaissance,A,B,A,B,B,A,A,A,B,B,"{""Les Écologistes"":30,""PS"":30,""PCF"":10,""LFI"":30}",
29-4-2026 22:32:41,21-25,Master,LFI,,LFI > Les Écologistes > PCF > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-4,-4,3,1,2,-5,-5,5,Renaissance,A,A,A,B,B,A,A,A,A,B,"{""LFI"":65,""PCF"":12,""Les Écologistes"":12,""PS"":11}",
29-4-2026 22:35:41,18-20,Licence,LR,,Les Républicains > Renaissance > PS > Les Écologistes > PCF > LFI > Rassemblement National > Reconquête,2,5,1,1,1,-2,-3,-3,Rassemblement National,A,A,A,B,B,A,A,A,B,B,"{""Renaissance"":25,""Les Républicains"":25,""Les Écologistes"":25,""PS"":25}",
29-4-2026 22:36:56,18-20,Licence,Les Écologistes,,Les Écologistes > PS > PCF > LFI > Renaissance > Les Républicains > Rassemblement National > Reconquête,-3,-4,4,4,4,-5,-5,2,Renaissance,A,A,B,B,B,A,A,A,A,B,"{""Les Écologistes"":60,""PS"":30,""PCF"":10}",
29-4-2026 22:56:00,40+,Licence,LFI,,LFI > Les Écologistes > PCF > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-3,-5,4,4,1,-5,4,5,Renaissance,A,A,A,A,A,A,A,B,A,A,"{""LFI"":60,""Les Écologistes"":25,""PCF"":15}",
29-4-2026 23:25:00,21-25,Master,LFI,,LFI > PCF > Les Écologistes > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-2,-1,0,-3,-1,-5,-5,3,Les Républicains,A,A,A,A,B,A,A,B,A,A,"{""LFI"":75,""Les Écologistes"":20,""PS"":5}",
29-4-2026 23:35:40,26-30,Master,LFI,,LFI > Les Écologistes > PCF > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-4,-4,4,1,1,-5,-5,5,Renaissance,A,A,A,B,B,A,A,A,A,B,"{""Les Écologistes"":25,""LFI"":60,""PCF"":15}",Cetait marrant
30-4-2026 0:24:36,21-25,Licence,LFI,,LFI > PCF > Les Écologistes > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-4,-5,2,-2,3,-5,-5,5,PS,A,A,A,B,B,A,A,A,A,A,"{""LFI"":60,""PCF"":20,""Les Écologistes"":20}",
30-4-2026 0:24:48,26-30,Master,LFI,,LFI > PCF > Les Écologistes > PS > Les Républicains > Renaissance > Rassemblement National > Reconquête,-5,-5,5,2,5,4,-5,5,Renaissance,A,B,A,B,B,A,B,A,B,B,"{""LFI"":40,""PCF"":25,""Les Écologistes"":25,""PS"":10}",Bon courage pour ton mémoire :D !!
30-4-2026 1:02:16,26-30,Master,UDI,,Rassemblement National > Les Républicains > Renaissance > Reconquête > PS > PCF > LFI > Les Écologistes,1,1,-5,-2,-3,3,-1,-3,Reconquête,A,A,B,B,B,A,A,A,A,A,"{""Les Républicains"":19,""Rassemblement National"":68,""Reconquête"":13}",
30-4-2026 1:33:25,21-25,Master,PS,,PS > LFI > Les Écologistes > PCF > Renaissance > Les Républicains > Rassemblement National > Reconquête,-3,-3,3,4,4,-5,-5,1,Renaissance,A,A,A,B,B,A,A,A,B,B,"{""PS"":0,""PCF"":0,""LFI"":0,""Les Écologistes"":0}",
30-4-2026 7:55:17,31-40,Licence,LFI,,LFI > PCF > Les Écologistes > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-5,-5,3,-4,4,-5,-5,5,PS,A,A,B,A,A,A,A,B,A,A,"{""LFI"":80,""PCF"":20}",
30-4-2026 8:21:22,31-40,Master,LFI,,LFI > Les Écologistes > PCF > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-3,-4,2,0,1,-5,-5,3,Renaissance,A,A,A,B,B,A,A,A,A,A,"{""LFI"":60,""Les Écologistes"":30,""PCF"":10}",La question sur les alliances gauche / reconquête n’est pertinente car complètement improbable 
30-4-2026 8:57:14,40+,Licence,LFI,,LFI > PCF > Les Écologistes > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-4,-5,2,0,2,-5,-5,5,Renaissance,A,A,A,B,B,A,A,A,A,A,"{""LFI"":50,""Les Écologistes"":25,""PCF"":25}",
30-4-2026 15:58:15,26-30,Master,Les Écologistes,,Les Écologistes > PS > PCF > LFI > Renaissance > Les Républicains > Rassemblement National > Reconquête,-5,-5,5,5,5,-5,-5,2,Renaissance,A,A,A,B,B,B,A,B,B,B,"{""Les Écologistes"":40,""PS"":40,""PCF"":20}",
30-4-2026 17:22:58,18-20,Licence,LFI,,LFI > Les Écologistes > PCF > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-5,-5,3,1,2,-5,-5,5,Renaissance,A,A,B,B,B,A,A,A,A,B,"{""LFI"":100}",
1-5-2026 0:33:58,26-30,Master,LFI,,LFI > Les Écologistes > PCF > PS > Renaissance > Les Républicains > Reconquête > Rassemblement National,-5,-5,2,-5,2,-5,-5,5,Renaissance,A,A,B,B,B,A,B,A,A,B,"{""LFI"":100}",
2-5-2026 0:07:30,21-25,Licence,PS,,LFI > Les Écologistes > PCF > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-3,-4,4,3,4,-5,-5,5,Renaissance,A,B,A,B,B,A,A,A,B,B,"{""Les Écologistes"":30,""PS"":10,""PCF"":30,""LFI"":30}",
2-5-2026 20:27:36,26-30,Master,Reconquête,,Reconquête > Rassemblement National > Les Républicains > Renaissance > PS > PCF > Les Écologistes > LFI,-5,-1,-5,-5,-5,5,5,-5,Les Républicains,A,A,B,A,A,A,A,A,A,A,"{""Rassemblement National"":0,""Reconquête"":100,""PCF"":0,""PS"":0,""Les Écologistes"":0,""Les Républicains"":0,""Renaissance"":0,""LFI"":0}",
3-5-2026 19:10:55,21-25,Master,LFI,,LFI > PCF > Les Écologistes > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-4,-5,2,-3,2,-5,-5,4,PS,A,A,A,B,B,A,A,A,A,A,"{""LFI"":80,""PCF"":20}",
3-5-2026 19:13:11,21-25,Master,LFI,,LFI > Les Écologistes > PCF > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-4,-5,1,-2,1,-5,-5,3,PS,A,A,B,B,B,A,A,A,A,A,"{""LFI"":80,""Les Écologistes"":20}","Pitié ne me refais plus jamais choisir entre {LFI, Reconquête} et {PS, Renaissance} 🤮"
3-5-2026 19:14:44,18-20,Master,LFI,,LFI > PCF > Les Écologistes > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-4,-4,3,0,3,-5,-5,4,Renaissance,A,A,A,A,A,A,A,B,A,A,"{""LFI"":51,""PCF"":25,""Les Écologistes"":24}",une coalition lfi reconquête c'est quelque chose quand même
3-5-2026 19:15:15,21-25,Master,LFI,,LFI > PCF > Les Écologistes > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-3,-4,1,-1,1,-5,-5,4,PS,A,A,A,A,A,A,A,B,A,A,"{""LFI"":67,""PCF"":16,""Les Écologistes"":17}",
3-5-2026 22:07:54,31-40,Master,Les Écologistes,,Les Écologistes > PS > LFI > Renaissance > PCF > Les Républicains > Rassemblement National > Reconquête,-1,-3,5,4,1,-5,-5,3,Renaissance,A,B,A,B,B,A,A,B,B,B,"{""Les Écologistes"":30,""PS"":28,""Renaissance"":20,""LFI"":22}","Questionnaire très intéressant, qui donne matière à réfléchir."
5-5-2026 0:05:48,18-20,BTS / DUT,LFI,,LFI > PCF > Les Écologistes > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-4,-5,3,-3,4,-5,-5,5,PS,A,A,B,B,B,A,A,B,A,A,"{""LFI"":67,""PCF"":16,""Les Écologistes"":16,""PS"":1}",
5-5-2026 9:14:28,40+,Master,Les Écologistes,,Les Écologistes > LFI > PS > PCF > Renaissance > Les Républicains > Rassemblement National > Reconquête,-2,0,5,4,4,-5,-5,5,Renaissance,A,A,A,B,B,A,A,B,A,B,"{""Les Écologistes"":60,""LFI"":30,""PS"":10}",
6-5-2026 8:37:06,40+,Doctorat,Les Écologistes,,Les Écologistes > PS > PCF > LFI > Renaissance > Les Républicains > Reconquête > Rassemblement National,0,-5,5,5,3,-5,-5,0,Les Républicains,A,A,A,B,B,A,A,A,A,B,"{""Les Écologistes"":50,""PS"":30,""PCF"":10,""Renaissance"":10}",certaines des coalitions (genre : LR - LFI) ne sont absolument pas plausibles!
6-5-2026 8:43:18,21-25,Master,PS,,Les Écologistes > PS > LFI > PCF > Renaissance > Les Républicains > Rassemblement National > Reconquête,-3,-4,5,4,0,-5,-5,1,Renaissance,A,B,A,B,B,A,A,B,B,B,"{""Les Écologistes"":34,""PS"":33,""LFI"":33}",
6-5-2026 8:50:16,26-30,Doctorat,LFI,,LFI > Les Écologistes > PCF > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-3,-4,3,1,1,-5,-5,3,Renaissance,A,B,A,B,B,A,A,A,B,B,"{""Les Écologistes"":35,""PS"":15,""LFI"":35,""PCF"":15}",
6-5-2026 8:53:40,40+,Doctorat,PS,,PS > Les Écologistes > PCF > LFI > Renaissance > Les Républicains > Reconquête > Rassemblement National,-3,-4,5,5,3,-5,-5,2,Renaissance,A,B,B,B,B,A,A,B,B,B,"{""Les Écologistes"":38,""PS"":38,""PCF"":10,""LFI"":10,""Renaissance"":4}",
6-5-2026 9:04:07,Préfère ne pas répondre,Doctorat,Les Écologistes,,Les Écologistes > PS > LFI > PCF > Renaissance > Les Républicains > Rassemblement National > Reconquête,0,-3,5,4,1,-5,-5,2,Les Républicains,A,A,B,B,B,A,A,A,A,A,"{""Les Écologistes"":100}",
6-5-2026 9:17:20,40+,Doctorat,Les Écologistes,,PCF > PS > Les Écologistes > LFI > Renaissance > Les Républicains > Rassemblement National > Reconquête,-2,-3,2,2,2,-5,-5,2,Renaissance,A,B,A,B,B,A,A,A,B,B,"{""Les Écologistes"":34,""PS"":33,""PCF"":33}",
6-5-2026 9:48:26,31-40,Doctorat,N'a pas voté,,Les Républicains > Renaissance > PS > Rassemblement National > Reconquête > PCF > Les Écologistes > LFI,2,2,-2,2,-2,-2,-2,-2,Les Écologistes,A,B,A,A,A,A,A,B,B,B,"{""Renaissance"":13,""Les Républicains"":14,""Les Écologistes"":12,""PS"":14,""PCF"":12,""Rassemblement National"":12,""Reconquête"":12,""LFI"":11}",
6-5-2026 9:52:32,31-40,Doctorat,PS,,Les Écologistes > PS > PCF > LFI > Renaissance > Les Républicains > Reconquête > Rassemblement National,-1,-3,5,3,2,-5,-5,-1,Renaissance,A,B,A,A,B,A,A,A,B,B,"{""Les Écologistes"":48,""PS"":30,""PCF"":11,""LFI"":4,""Reconquête"":4,""Les Républicains"":3}",
6-5-2026 10:05:14,40+,Doctorat,N'a pas voté,,PS > Les Écologistes > LFI > Renaissance > Les Républicains > PCF > Rassemblement National > Reconquête,0,-2,5,5,-5,-5,-5,2,Les Républicains,A,A,B,A,B,B,B,A,A,B,"{""Les Écologistes"":49,""PS"":50}",
6-5-2026 11:43:24,40+,Doctorat,N'a pas voté,,PCF > PS > Les Écologistes > Renaissance > Les Républicains > LFI > Rassemblement National > Reconquête,0,-1,4,5,5,-5,-5,-5,Les Républicains,A,A,A,B,B,A,B,A,B,B,"{""Les Écologistes"":33,""PS"":34,""PCF"":33}",
6-5-2026 11:57:03,40+,Doctorat,LFI,,LFI > Les Écologistes > PCF > PS > Renaissance > Les Républicains > Reconquête > Rassemblement National,0,0,5,1,1,0,0,5,Rassemblement National,A,A,A,B,B,A,B,A,B,B,"{""LFI"":35,""Les Écologistes"":35,""Les Républicains"":30}",
6-5-2026 13:13:06,31-40,Master,LFI,,LFI > PCF > Les Écologistes > Renaissance > PS > Les Républicains > Rassemblement National > Reconquête,-3,-4,1,-2,1,-5,-5,3,PS,A,A,A,B,B,A,A,A,B,A,"{""LFI"":42,""Renaissance"":13,""PCF"":20,""Les Écologistes"":16,""Les Républicains"":9}",
6-5-2026 16:33:54,26-30,Licence,PS,,LFI > Les Écologistes > PS > PCF > Renaissance > Les Républicains > Rassemblement National > Reconquête,-4,-5,5,5,5,-5,-5,5,Renaissance,A,B,A,B,B,A,A,A,B,B,"{""LFI"":25,""PCF"":25,""PS"":25,""Les Écologistes"":25}",
6-5-2026 17:58:59,18-20,Licence,Les Écologistes,,Les Écologistes > PS > PCF > Renaissance > LFI > Les Républicains > Reconquête > Rassemblement National,0,-3,5,5,4,-5,-5,-2,LFI,A,A,B,B,B,B,B,A,B,B,"{""Les Écologistes"":40,""PS"":40,""PCF"":20}",
7-5-2026 12:07:36,26-30,Doctorat,LFI,,LFI > PCF > Les Écologistes > PS > Renaissance > Les Républicains > Rassemblement National > Reconquête,-5,-5,-5,-5,-5,-5,-5,5,Renaissance,A,A,B,A,A,A,A,B,A,A,"{""LFI"":100}",Les scénarios de coalition LFI avec un parti de droite (de renaissance à reconquête) ne sont pas du tout réalistes.
9-5-2026 0:46:56,40+,Doctorat,PS,,PS > PCF > Les Écologistes > LFI > Renaissance > Les Républicains > Rassemblement National > Reconquête,-1,-2,4,5,4,-5,-5,1,Renaissance,A,A,A,B,B,A,A,A,A,B,"{""PS"":56,""PCF"":32,""Les Écologistes"":12}",
12-5-2026 7:27:00,26-30,Master,LFI,,LFI > Les Écologistes > PS > PCF > Renaissance > Les Républicains > Rassemblement National > Reconquête,-3,-2,4,2,5,-5,-5,4,Les Républicains,A,A,B,B,A,A,A,B,A,A,"{""LFI"":60,""PCF"":10,""PS"":10,""Les Écologistes"":20}",
12-5-2026 9:49:36,21-25,Doctorat,Renaissance,,Les Républicains > Renaissance > PS > Les Écologistes > Reconquête > Rassemblement National > PCF > LFI,1,1,-2,-1,-3,-3,-3,-4,PS,A,B,B,B,B,B,B,A,B,A,"{""Les Républicains"":100}",
,,,,,,-1063,-1409,841,326,742,-1720,-1736,1060,,,,,,,,,,,,,
